"","X","tss","roc"
"1",1,"0.851690909090909",0.974678787878788
"2",34,"LQH",3
"3",3,"-23.579",-3.753
"4",4,"-37.251",-15.047
"5",5,"-20.009",2.397
"6",6,"-25.194",0.924
"7",7,"-28.196",-4.957
"8",8,"-34.559",1.178
"9",9,"-17.277",-7.343
"10",10,"-27.094",-16.419
"11",11,"-26.565",-6.602
"12",12,"-33.757",-15.469
"13",13,"-30.45",-16.119
"14",14,"-25.915",-1.762
"15",15,"-33.162",-19.527
"16",16,"-39.546",-14.961
"17",17,"-27.566",-9.299
"18",18,"-28.358",-6.353
"19",19,"-33.198",-15.053
"20",20,"-40.298",-6.373
