"","X","tss","roc"
"1",1,"0.779290909090909",0.922237878787879
"2",27,"H",2.5
"3",3,"-18.709",-4.935
"4",4,"-26.583",-13.504
"5",5,"-13.14",-10.89
"6",6,"-13.74",-5.726
"7",7,"-18.288",-13.032
"8",8,"-22.052",-16.934
"9",9,"-10.029",-5.268
"10",10,"-13.676",-3.401
"11",11,"-17.254",-12.025
"12",12,"-21.106",-13.752
"13",13,"-13.877",-1.713
"14",14,"-20.91",-8.209
"15",15,"-17.76",-2.155
"16",16,"-24.263",-9.298
"17",17,"-12.515",-6.59
"18",18,"-18.138",-9.374
"19",19,"-17.365",-8.135
"20",20,"-26.22",-18.175
