"","X","tss","roc"
"1",1,"0.85035",0.9646640625
"2",2,"LQ",0.5
"3",3,"-73.091",-72.259
"4",4,"-90.056",-89.58
"5",5,"-37.359",-36.982
"6",6,"-54.63",-52.865
"7",7,"-63.811",-57.793
"8",8,"-69.582",-68.888
"9",9,"-28.911",-25.491
"10",10,"-47.749",-43.565
"11",11,"-58.735",-58.299
"12",12,"-72.378",-71.862
"13",13,"-56.296",-54.025
"14",14,"-68.213",-67.291
"15",15,"-68.471",-64.922
"16",16,"-87.805",-86.466
"17",17,"-45.241",-44.051
"18",18,"-61.61",-60.5
"19",19,"-64.019",-63.187
"20",20,"-77.741",-77.295
