"","X","tss","roc"
"1",1,"0.845355555555556",0.969318888888889
"2",22,"LQH",2
"3",3,"-66.294",-23.764
"4",4,"-82.577",-58.131
"5",5,"-19.256",32.044
"6",6,"-44.896",-16.709
"7",7,"-52.952",-16.507
"8",8,"-61.967",-0.533
"9",9,"-28.282",-12.948
"10",10,"-48.551",-25.693
"11",11,"-49.989",-35.411
"12",12,"-62.436",-33.003
"13",13,"-67.21",-45.929
"14",14,"-81.852",-58.834
"15",15,"-80.318",-52.526
"16",16,"-91.976",-68.212
"17",17,"-41.709",-7.289
"18",18,"-56.607",-21.483
"19",19,"-59.197",-26.321
"20",20,"-87.905",-65.111
