"","X","tss","roc"
"1",1,"0.9835",0.995122
"2",20,"LQ",2
"3",3,"-29.258",-16.381
"4",4,"-36.43",-26.161
"5",5,"-35.534",-30.318
"6",6,"-36.512",-33.496
"7",7,"-55.094",-55.094
"8",8,"-52.975",-50.693
"9",9,"-18.5",-13.692
"10",10,"-31.296",-26.406
"11",11,"-32.6",-27.71
"12",12,"-50.204",-46.699
"13",13,"-25.591",-17.767
"14",14,"-56.887",-55.094
"15",15,"-42.217",-38.549
"16",16,"-42.135",-37.897
"17",17,"-26.895",-21.19
"18",18,"-29.34",-12.551
"19",19,"-31.948",-15.892
"20",201,"-42.95",-29.992
