"","X","tss","roc"
"1",1,"0.868770588235294",0.958311176470588
"2",22,"LQH",2
"3",3,"-18.599",3.557
"4",4,"-27.352",8.142
"5",5,"-6.75",3.45
"6",6,"-9.664",0.621
"7",7,"-15.845",-4.039
"8",8,"-15.985",3.632
"9",9,"-4.8",6.021
"10",10,"-7.446",10.756
"11",11,"-10.071",8.999
"12",12,"-13.863",10.21
"13",13,"-8.989",24.073
"14",14,"-19.713",24.084
"15",15,"-16.938",27.512
"16",16,"-28.552",31.605
"17",17,"-11.153",1.468
"18",18,"-18.202",7.253
"19",19,"-20.141",2.914
"20",20,"-28.369",3.985
