"","X","tss","roc"
"1",1,"0.873656310679612",0.980540210355987
"2",36,"LQHPT",3
"3",3,"-30.373",-27.043
"4",4,"-43.576",-38.646
"5",5,"-16.589",-10.653
"6",6,"-26.859",-23.049
"7",7,"-30.472",-26.307
"8",8,"-40.615",-36.549
"9",9,"-16.008",-11.857
"10",10,"-25.499",-21.561
"11",11,"-26.321",-21.193
"12",12,"-39.51",-34.821
"13",13,"-21.604",-15.555
"14",14,"-38.32",-34.863
"15",15,"-35.076",-27.823
"16",16,"-41.706",-35.359
"17",17,"-22.269",-18.884
"18",18,"-31.095",-28.007
"19",19,"-36.266",-32.158
"20",20,"-44.921",-39.765
