"","X","tss","roc"
"1",1,"0.681488888888889",0.904301111111111
"2",38,"LQ",3.5
"3",3,"-1.901",124.338
"4",4,"-5.807",172.388
"5",5,"-2.274",64.674
"6",6,"-2.104",97.467
"7",7,"-5.104",93.55
"8",8,"-3.725",195.05
"9",9,"-3.549",44.589
"10",10,"-6.703",61.164
"11",11,"-4.554",70.822
"12",12,"-6.098",128.783
"13",13,"-8.054",34.117
"14",14,"-4.318",101.159
"15",15,"-6.389",76.656
"16",16,"-8.972",160.856
"17",17,"-3.307",74.036
"18",18,"-5.45",115.575
"19",19,"-3.637",125.08
"20",20,"-6.856",215.515
