"","X","tss","roc"
"1",1,"0.627453846153846",0.892592307692308
"2",14,"LQ",1.5
"3",3,"-33.89",-31.61
"4",4,"-43.78",-41.72
"5",5,"-19.995",-13.325
"6",6,"-28.94",-24.68
"7",7,"-31.13",-26.505
"8",8,"-37.64",-32.09
"9",9,"-17.525",-14.445
"10",10,"-25.565",-22.155
"11",11,"-28.22",-25.225
"12",12,"-37.135",-34.655
"13",13,"-25.245",-17.655
"14",141,"-33.385",-28.24
"15",15,"-30.975",-26.355
"16",16,"-44.39",-42.18
"17",17,"-26.265",-21.735
"18",18,"-33.24",-28.27
"19",19,"-35.12",-31.15
"20",20,"-44.285",-41.985
