"","X","tss","roc"
"1",1,"0.5969",0.8617953125
"2",40,"LQH",3.5
"3",3,"-2.277",87.199
"4",4,"-2.654",122.706
"5",5,"-2.452",56.984
"6",6,"-3.021",73.483
"7",7,"-4.43",73.046
"8",8,"-2.687",109.828
"9",9,"-1.391",41.242
"10",10,"-1.83",67.24
"11",11,"-2.004",66.24
"12",12,"-2.168",109.521
"13",13,"-4.946",60.954
"14",14,"-3.295",92.077
"15",15,"-2.731",82.213
"16",16,"-2.731",136.335
"17",17,"-2.796",70.546
"18",18,"-1.884",101.275
"19",19,"-3.178",96.044
"20",20,"-2.267",143.087
