"","X","tss","roc"
"1",1,"0.896433333333333",0.98365
"2",22,"LQH",2
"3",3,"-65.985",-38.819
"4",4,"-87.895",-55.991
"5",5,"-28.666",20.171
"6",6,"-32.228",39.927
"7",7,"-60.122",4.198
"8",8,"-60.386",26.138
"9",9,"-22.356",-1.903
"10",10,"-37.191",-10.024
"11",11,"-39.816",-8.703
"12",12,"-55.967",-15.881
"13",13,"-60.734",-46.867
"14",14,"-84.786",-59.584
"15",15,"-82.907",-68.091
"16",16,"-87.797",-62.424
"17",17,"-40.539",4.608
"18",18,"-65.147",-21.457
"19",19,"-66.83",-24.266
"20",20,"-87.619",-41.799
