"","X","tss","roc"
"1",1,"0.726684848484848",0.898393939393939
"2",8,"LQ",1
"3",3,"-13.151",62.517
"4",4,"-9.794",105.892
"5",5,"-5.366",53.321
"6",6,"-9.339",61.544
"7",7,"-7.391",71.763
"8",81,"-12.298",108.053
"9",9,"-6.184",36.547
"10",10,"-11.743",44.162
"11",11,"-9.723",52.143
"12",12,"-13.361",81.506
"13",13,"-11.32",38.557
"14",14,"-10.957",78.149
"15",15,"-11.643",56.389
"16",16,"-9.507",98.193
"17",17,"-9.276",54.664
"18",18,"-11.448",73.101
"19",19,"-8.729",82.061
"20",20,"-11.341",120.442
