"","X","tss","roc"
"1",1,"0.9601",0.993986538461539
"2",26,"LQ",2.5
"3",3,"-19.639",18.885
"4",4,"-36.525",-7.639
"5",5,"-22.492",-12.656
"6",6,"-27.344",-13.77
"7",7,"-36.459",-26.623
"8",8,"-43.18",29.836
"9",9,"-20.393",-18.295
"10",10,"-29.016",-25.475
"11",11,"-30.197",-26.82
"12",12,"-45.508",-41.443
"13",13,"-22.131",-13.311
"14",14,"-41.869",10.984
"15",15,"-32.131",-14.197
"16",16,"-48",69.016
"17",17,"-26.23",-14.689
"18",18,"-31.115",8.525
"19",19,"-35.082",0.984
"20",20,"-47.016",131.869
