"","X","tss","roc"
"1",1,"0.940512280701754",0.995732456140351
"2",20,"LQ",2
"3",3,"-47.607",-37.903
"4",4,"-64.23",-55.875
"5",5,"-58.225",-47.781
"6",6,"-52.219",-40.644
"7",7,"-60.139",-47.041
"8",8,"-69.713",-58.877
"9",9,"-16.101",8.529
"10",10,"-27.154",-5.701
"11",11,"-24.891",2.306
"12",12,"-28.416",4.917
"13",13,"-34.769",-16.58
"14",14,"-61.836",-56.353
"15",15,"-57.137",-48.39
"16",16,"-53.568",-40.383
"17",17,"-53.438",-38.947
"18",18,"-71.976",-69.278
"19",19,"-69.626",-64.491
"20",201,"-73.847",-67.885
