"","X","tss","roc"
"1",1,"0.784620879120879",0.953258901098901
"2",30,"LQHPT",2.5
"3",3,"-53.234",3.478
"4",4,"-63.817",31.173
"5",5,"-31.771",-1.645
"6",6,"-46.155",0.686
"7",7,"-52.349",2.418
"8",8,"-50.592",45.631
"9",9,"-26.673",2.268
"10",10,"-41.83",-1.134
"11",11,"-34.825",11.991
"12",12,"-44.883",42.067
"13",13,"-50.156",-22.273
"14",14,"-59.142",7.728
"15",15,"-53.197",-19.245
"16",16,"-75.047",11.604
"17",17,"-33.067",16.029
"18",18,"-42.69",31.036
"19",19,"-41.593",30.138
"20",20,"-65.487",88.097
