"","X","tss","roc"
"1",1,"0.8947",0.986343529411765
"2",6,"LQHPT",0.5
"3",3,"-49.114",-39.635
"4",4,"-73.207",-62.564
"5",5,"-28.95",-16.749
"6",61,"-37.98",-25.064
"7",7,"-44.428",-29.59
"8",8,"-57.077",-43.478
"9",9,"-22.043",-15.222
"10",10,"-30.124",-17.528
"11",11,"-40.329",-32.91
"12",12,"-47.331",-35.995
"13",13,"-32.91",-20.314
"14",14,"-56.202",-44.342
"15",15,"-49.231",-36.646
"16",16,"-65.307",-54.643
"17",17,"-34.682",-25.683
"18",18,"-53.106",-42.378
"19",19,"-55.636",-45.068
"20",20,"-73.377",-61.048
