"","X","tss","roc"
"1",1,"0.9794",0.997978571428571
"2",30,"LQHPT",2.5
"3",3,"-50.17",-10.96
"4",4,"-62.423",-16.133
"5",5,"-21.103",11.3
"6",6,"-45.541",-7.216
"7",7,"-40.3",-4.969
"8",8,"-61.743",-21.035
"9",9,"-26.753",4.493
"10",10,"-40.163",2.723
"11",11,"-43.295",1.293
"12",12,"-56.841",2.042
"13",13,"-24.643",2.859
"14",14,"-54.05",-9.258
"15",15,"-36.828",6.331
"16",16,"-58.339",-5.922
"17",17,"-27.91",11.028
"18",18,"-52.349",-9.598
"19",19,"-52.961",-7.692
"20",20,"-62.56",-10.551
