"","X","tss","roc"
"1",1,"0.667820900321543",0.910174758842444
"2",12,"LQHPT",1
"3",3,"-44.126",-4.463
"4",4,"-52.062",-2.682
"5",5,"-31.421",-3.33
"6",6,"-40.569",-9.24
"7",7,"-42.414",-10.384
"8",8,"-49.999",-13.063
"9",9,"-27.184",-2.4
"10",10,"-39.186",-8.808
"11",11,"-41.12",-11.153
"12",121,"-51.146",-14.152
"13",13,"-32.609",3.821
"14",14,"-47.357",-5.826
"15",15,"-43.277",-3.322
"16",16,"-51.715",-4.311
"17",17,"-38.274",-6.05
"18",18,"-45.309",-9.692
"19",19,"-46.97",-8.276
"20",20,"-54.275",-9.945
