"","X","tss","roc"
"1",1,"0.808258974358974",0.941312820512821
"2",28,"LQH",2.5
"3",3,"-1.978",24.034
"4",4,"-4.107",31.999
"5",5,"-2.556",13.181
"6",6,"-2.425",20.864
"7",7,"-2.894",23.503
"8",8,"-3.121",32.392
"9",9,"-1.95",11.59
"10",10,"-1.619",19.045
"11",11,"-1.199",22.07
"12",12,"-2.639",27.665
"13",13,"-5.485",12.368
"14",14,"-3.025",26.721
"15",15,"-1.916",32.357
"16",16,"-4.52",28.712
"17",17,"-5.395",8.599
"18",18,"-3.156",25.053
"19",19,"-2.742",33.218
"20",20,"-4.141",30.159
