"","X","tss","roc"
"1",1,"0.9208",0.983271052631579
"2",47,"LQHP",4
"3",3,"-11.537",40.585
"4",4,"-16.965",55.657
"5",5,"-8.055",12.749
"6",6,"-9.806",26.825
"7",7,"-11.658",27.256
"8",8,"-13.618",41.817
"9",9,"-6.169",17.309
"10",10,"-8.109",26.03
"11",11,"-9.139",21.114
"12",12,"-13.402",44.848
"13",13,"-9.873",9.503
"14",14,"-14.433",32.092
"15",15,"-11.833",19.316
"16",16,"-17.787",44.78
"17",17,"-9.085",23.768
"18",18,"-13.268",35.998
"19",19,"-12.951",36.665
"20",20,"-18.386",63.598
