"","X","tss","roc"
"1",1,"0.878929577464789",0.984033978873239
"2",42,"LQHPT",3.5
"3",3,"-59.841",19.229
"4",4,"-78.315",-35.625
"5",5,"-30.714",41.33
"6",6,"-37.174",38.459
"7",7,"-37.665",43.748
"8",8,"-56.781",-2.758
"9",9,"-24.103",44.012
"10",10,"-34.303",31.281
"11",11,"-41.745",3.022
"12",12,"-47.639",15.414
"13",13,"-31.583",25.387
"14",14,"-68.757",-6.762
"15",15,"-53.91",35.625
"16",16,"-80.733",37.552
"17",17,"-36.116",15.036
"18",18,"-57.839",-16.471
"19",19,"-51.946",-10.654
"20",20,"-88.289",-13.487
