"","X","tss","roc"
"1",1,"0.903522222222222",0.981552777777778
"2",40,"LQH",3.5
"3",3,"-51.936",-50.895
"4",4,"-74.147",-73.53
"5",5,"-43.637",-43.564
"6",6,"-51.222",-50.823
"7",7,"-47.072",-46.879
"8",8,"-69.647",-69.272
"9",9,"-41.072",-40.394
"10",10,"-47.883",-47.181
"11",11,"-51.887",-50.508
"12",12,"-69.562",-68.921
"13",13,"-32.688",-25.139
"14",14,"-50.847",-49.673
"15",15,"-49.843",-47.895
"16",16,"-66.683",-65.062
"17",17,"-41.241",-37.104
"18",18,"-55.492",-53.702
"19",19,"-62.352",-60.44
"20",20,"-76.821",-74.208
