"","X","tss","roc"
"1",1,"0.9858",0.99828125
"2",20,"LQ",2
"3",3,"-43.475",-37.54
"4",4,"-60.553",-25.994
"5",5,"-20.811",17.213
"6",6,"-32.922",30.021
"7",7,"-38.265",42.589
"8",8,"-52.363",55.585
"9",9,"-22.019",-9.049
"10",10,"-28.061",-9.989
"11",11,"-28.115",-8.593
"12",12,"-44.871",-9.479
"13",13,"-49.194",-38.829
"14",14,"-59.452",-37.701
"15",15,"-57.868",-41.756
"16",16,"-79.404",-50.618
"17",17,"-40.897",-14.017
"18",18,"-55.156",-20.086
"19",19,"-61.01",-24.221
"20",201,"-87.272",-19.415
