"","X","tss","roc"
"1",1,"0.904383870967742",0.987308064516129
"2",40,"LQH",3.5
"3",3,"-13.759",50.539
"4",4,"-32.974",65.452
"5",5,"-11.246",23.701
"6",6,"-15.322",27.022
"7",7,"-19.29",26.094
"8",8,"-26.235",30.397
"9",9,"-10.449",14.233
"10",10,"-16.282",28.542
"11",11,"-17.554",22.223
"12",12,"-24.121",33.265
"13",13,"-8.26",48.49
"14",14,"-27.615",37.373
"15",15,"-20.218",41.708
"16",16,"-32.111",63.888
"17",17,"-14.945",29.232
"18",18,"-26.623",36.521
"19",19,"-29.491",41.967
"20",20,"-44.641",57.731
