"","X","tss","roc"
"1",1,"0.857057142857143",0.971819642857143
"2",14,"LQ",1.5
"3",3,"-50.639",-49.855
"4",4,"-72.342",-72.313
"5",5,"-35.386",-34.747
"6",6,"-48.373",-48.199
"7",7,"-48.402",-48.17
"8",8,"-63.916",-63.597
"9",9,"-31.232",-29.111
"10",10,"-48.605",-47.676
"11",11,"-49.913",-48.809
"12",12,"-64.643",-64.207
"13",13,"-30.36",-24.143
"14",141,"-62.377",-62.173
"15",15,"-52.528",-51.075
"16",16,"-69.436",-68.449
"17",17,"-41.313",-39.018
"18",18,"-59.762",-59.152
"19",19,"-61.65",-61.36
"20",20,"-77.862",-77.484
