"","X","tss","roc"
"1",1,"0.9827",0.998109259259259
"2",35,"LQHP",3
"3",3,"-24.209",11.882
"4",4,"-25.875",66.685
"5",5,"-21.044",12.16
"6",6,"-14.547",15.88
"7",7,"-20.378",-0.111
"8",8,"-20.433",28.207
"9",9,"-12.549",0.888
"10",10,"-9.328",15.88
"11",11,"-10.272",20.544
"12",12,"-16.991",38.034
"13",13,"-25.486",12.882
"14",14,"-35.98",2.332
"15",15,"-19.878",45.197
"16",16,"-30.205",90.172
"17",17,"-14.103",33.204
"18",18,"-21.932",17.49
"19",19,"-24.653",15.158
"20",20,"-41.033",86.507
