"","X","tss","roc"
"1",1,"0.8718",0.982202380952381
"2",8,"LQ",1
"3",3,"-25.166",-7.356
"4",4,"-51.77",-35.813
"5",5,"-29.84",-17.865
"6",6,"-30.31",-8.186
"7",7,"-21.543",-2.295
"8",81,"-41.012",-23.258
"9",9,"-13.8",-5.614
"10",10,"-17.229",-6.775
"11",11,"-8.628",7.218
"12",12,"-24.115",-14.934
"13",13,"-26.77",-13.717
"14",14,"-38.827",-28.042
"15",15,"-34.513",-18.888
"16",16,"-52.351",-36.034
"17",17,"-28.042",-20.133
"18",18,"-31.305",-19.884
"19",19,"-40.514",-27.71
"20",20,"-47.871",-30.808
