"","X","tss","roc"
"1",1,"0.8497",0.959245
"2",26,"LQ",2.5
"3",3,"-0.34",71.298
"4",4,"-0.223",92.13
"5",5,"-0.524",38.942
"6",6,"-0.183",51.918
"7",7,"-0.458",69.87
"8",8,"-0.38",86.029
"9",9,"-1.453",17.703
"10",10,"-0.537",32.29
"11",11,"-0.576",37.475
"12",12,"-0.445",57.051
"13",13,"-0.956",58.727
"14",14,"-0.144",95.496
"15",15,"-0.773",70.106
"16",16,"-0.589",119.353
"17",17,"-0.118",48.723
"18",18,"-0.34",68.718
"19",19,"-0.367",69.255
"20",20,"-0.052",125.926
