"","X","tss","roc"
"1",1,"0.9616",0.996135416666667
"2",14,"LQ",1.5
"3",3,"-12.462",9.715
"4",4,"-18.66",-9.012
"5",5,"-15.812",11.323
"6",6,"-12.06",-1.24
"7",7,"-22.747",-18.392
"8",8,"-22.379",-17.655
"9",9,"-11.357",-8.777
"10",10,"-13.434",-9.313
"11",11,"-15.477",-11.357
"12",12,"-28.275",-26.734
"13",13,"-11.022",6.432
"14",141,"-20.436",-12.328
"15",15,"-13.769",-2.915
"16",16,"-20.034",-10.486
"17",17,"-11.323",-2.077
"18",18,"-18.325",-5.695
"19",19,"-19.531",-6.7
"20",20,"-24.657",-11.189
