"","X","tss","roc"
"1",1,"0.5295",0.82872
"2",32,"LQ",3
"3",3,"-9.244",9.583
"4",4,"-12.128",12.471
"5",5,"-6.192",6.317
"6",6,"-8.039",7.182
"7",7,"-9.099",7.411
"8",8,"-12.667",10.792
"9",9,"-4.676",6.006
"10",10,"-6.786",8.274
"11",11,"-7.237",7.329
"12",12,"-10.453",10.846
"13",13,"-9.117",2.838
"14",14,"-11.462",9.343
"15",15,"-9.985",7.21
"16",16,"-13.458",14.606
"17",17,"-7.415",8.542
"18",18,"-9.496",12.685
"19",19,"-9.996",13.331
"20",20,"-13.401",23.198
