"","X","tss","roc"
"1",1,"0.692703448275862",0.90448275862069
"2",38,"LQ",3.5
"3",3,"-31.22",40.629
"4",4,"-42.804",64.734
"5",5,"-16.887",3.042
"6",6,"-21.74",22.175
"7",7,"-32.149",26.066
"8",8,"-34.048",50.637
"9",9,"-6.707",30.183
"10",10,"-8.296",51.748
"11",11,"-13.324",52.03
"12",12,"-19.52",75.312
"13",13,"-23.874",21.609
"14",14,"-40.821",41.58
"15",15,"-32.476",34.136
"16",16,"-46.139",63.283
"17",17,"-15.77",37.343
"18",18,"-27.908",62.678
"19",19,"-26.058",65.36
"20",20,"-40.902",102.927
