"","X","tss","roc"
"1",1,"0.8175",0.95538
"2",44,"LQ",4
"3",3,"-16.42",-3.589
"4",4,"-20.933",1.669
"5",5,"-14.062",-6.558
"6",6,"-12.692",-3.853
"7",7,"-13.714",-5.487
"8",8,"-22.644",-9.625
"9",9,"-6.329",2.525
"10",10,"-6.725",6.662
"11",11,"-7.984",2.608
"12",12,"-12.303",7.01
"13",13,"-10.94",-2.65
"14",14,"-15.599",-2.323
"15",15,"-17.873",-10.884
"16",16,"-16.872",5.16
"17",17,"-5.383",8.825
"18",18,"-13.568",2.302
"19",19,"-13.04",4.917
"20",20,"-24.251",-1.454
