"","X","tss","roc"
"1",1,"0.910551336898396",0.986174532085561
"2",42,"LQHPT",3.5
"3",3,"-53.312",-45.084
"4",4,"-71.827",-60.704
"5",5,"-36.036",-31.52
"6",6,"-48.291",-40.865
"7",7,"-47.699",-40.499
"8",8,"-65.342",-55.701
"9",9,"-34.641",-27.911
"10",10,"-40.255",-30.997
"11",11,"-44.805",-35.861
"12",12,"-58.49",-50.07
"13",13,"-46.862",-42.155
"14",14,"-53.4",-42.643
"15",15,"-51.935",-41.353
"16",16,"-66.301",-57.27
"17",17,"-46.914",-37.587
"18",18,"-56.59",-45.293
"19",19,"-65.778",-54.881
"20",20,"-74.059",-63.441
