"","X","tss","roc"
"1",1,"0.9845",0.996724074074074
"2",48,"LQHPT",4
"3",3,"0",81.689
"4",4,"0",158.133
"5",5,"-0.444",30.222
"6",6,"0",57.067
"7",7,"0",85.689
"8",8,"0",98.933
"9",9,"0",50.578
"10",10,"0",89.333
"11",11,"0",97.244
"12",12,"0",159.733
"13",13,"0",53.244
"14",14,"0",116.889
"15",15,"0",107.556
"16",16,"0",175.911
"17",17,"0",80.711
"18",18,"0",126.222
"19",19,"0",125.422
"20",20,"0",187.289
