"","X","tss","roc"
"1",1,"0.887168421052631",0.967078947368421
"2",48,"LQHPT",4
"3",3,"-42.642",-26.046
"4",4,"-67.724",-37.873
"5",5,"-18.818",21.544
"6",6,"-20.516",34.408
"7",7,"-33.427",17.968
"8",8,"-41.593",29.133
"9",9,"-21.217",-6.179
"10",10,"-25.859",-4.969
"11",11,"-29.154",-10.672
"12",12,"-45.322",-20.236
"13",13,"-43.284",-33.805
"14",14,"-55.744",-36.022
"15",15,"-58.479",-45.229
"16",16,"-68.858",-45.067
"17",17,"-31.303",-7.164
"18",18,"-48.159",-17.234
"19",19,"-47.883",-14.235
"20",20,"-64.59",-18.172
