"","X","tss","roc"
"1",1,"0.6675",0.871604347826087
"2",29,"LQHP",2.5
"3",3,"-1.407",5.309
"4",4,"-1.624",7.53
"5",5,"-1.169",4.518
"6",6,"-1.725",6.127
"7",7,"-1.908",4.738
"8",8,"-2.124",7.78
"9",9,"-0.507",3.319
"10",10,"-0.631",4.895
"11",11,"-0.641",5.326
"12",12,"-0.831",7.474
"13",13,"-1.859",3.737
"14",14,"-1.783",5.047
"15",15,"-1.687",3.312
"16",16,"-1.887",7.091
"17",17,"-1.252",4.895
"18",18,"-1.37",6.301
"19",19,"-1.291",6.622
"20",20,"-1.901",7.884
