"","X","tss","roc"
"1",1,"0.774857142857143",0.950373214285714
"2",26,"LQ",2.5
"3",3,"-30.609",-27.923
"4",4,"-53.57",-51.897
"5",5,"-13.661",-7.229
"6",6,"-23.137",-17.13
"7",7,"-27.416",-20.383
"8",8,"-38.114",-32.755
"9",9,"-11.312",-5.609
"10",10,"-21.295",-17.042
"11",11,"-21.031",-16.948
"12",12,"-32.694",-29.218
"13",13,"-15.598",-9.591
"14",14,"-37.122",-34.112
"15",15,"-29.934",-26.755
"16",16,"-47.725",-46.274
"17",17,"-21.376",-16.867
"18",18,"-37.46",-34.402
"19",19,"-41.016",-38.168
"20",20,"-52.052",-50.115
