"","X","tss","roc"
"1",1,"0.79991724137931",0.956479310344828
"2",26,"LQ",2.5
"3",3,"-30.223",-20.6
"4",4,"-40.472",-29.467
"5",5,"-20.667",-14.358
"6",6,"-26.047",-19.326
"7",7,"-28.36",-20.269
"8",8,"-41.376",-36.017
"9",9,"-12.867",-8.572
"10",10,"-17.779",-10.405
"11",11,"-24.057",-19.384
"12",12,"-33.792",-28.671
"13",13,"-15.793",-6.923
"14",14,"-32.901",-21.13
"15",15,"-23.671",-10.515
"16",16,"-39.026",-23.34
"17",17,"-23.737",-16.555
"18",18,"-32.452",-21.633
"19",19,"-33.868",-23.681
"20",20,"-48.455",-34.431
