"","X","tss","roc"
"1",1,"0.9325",0.98925
"2",38,"LQ",3.5
"3",3,"-45.898",31.112
"4",4,"-70.99",27.634
"5",5,"-37.22",-8.198
"6",6,"-62.903",23.529
"7",7,"-42.63",58.172
"8",8,"-66.101",39.849
"9",9,"-14.569",16.578
"10",10,"-21.409",24.688
"11",11,"-24.6",22.931
"12",12,"-35.762",33.331
"13",13,"-29.385",21.719
"14",14,"-56.796",10.599
"15",15,"-41.588",12.35
"16",16,"-74.035",28.079
"17",17,"-38.432",25.239
"18",18,"-55.373",34.409
"19",19,"-62.657",28.137
"20",20,"-77.812",35.896
