"","X","tss","roc"
"1",1,"0.865245454545455",0.964181818181818
"2",28,"LQH",2.5
"3",3,"-25.156",186.545
"4",4,"-42.905",281.367
"5",5,"-12.596",40.702
"6",6,"-20.065",124.272
"7",7,"-30.495",140.067
"8",8,"-34.727",291.461
"9",9,"-10.319",47.573
"10",10,"-15.546",102.216
"11",11,"-17.687",109.871
"12",12,"-30.06",247.1
"13",13,"-27.396",17.65
"14",14,"-34.192",217.725
"15",15,"-27.819",127.272
"16",16,"-44.81",300.722
"17",17,"-19.965",115.41
"18",18,"-23.176",225.803
"19",19,"-29.425",233.259
"20",20,"-48.158",380.259
