"","X","tss","roc"
"1",1,"0.664752459016393",0.903963114754098
"2",42,"LQHPT",3.5
"3",3,"-17.791",38.175
"4",4,"-22.334",50.519
"5",5,"-9.259",25.244
"6",6,"-10.762",38.384
"7",7,"-14.272",43.698
"8",8,"-19.452",52.207
"9",9,"-5.773",27.556
"10",10,"-8.923",41.945
"11",11,"-10.01",43.49
"12",12,"-14.964",59.114
"13",13,"-14.227",32.381
"14",14,"-20.482",45.128
"15",15,"-17.549",39.754
"16",16,"-23.06",59.986
"17",17,"-9.845",38.217
"18",18,"-15.241",53.194
"19",19,"-15.267",53.14
"20",20,"-22.084",64.446
