"","X","tss","roc"
"1",1,"0.9382",0.984655357142857
"2",32,"LQ",3
"3",3,"-38.545",46.452
"4",4,"-71.65",34.802
"5",5,"-16.296",20.78
"6",6,"-28.876",45.828
"7",7,"-35.679",44.081
"8",8,"-41.585",81.852
"9",9,"-6.55",29.695
"10",10,"-11.293",44.958
"11",11,"-13.366",48.59
"12",12,"-22.95",60.351
"13",13,"-21.657",27.07
"14",14,"-53.359",35.978
"15",15,"-39.545",32.177
"16",16,"-75.484",41.689
"17",17,"-22.313",41.572
"18",18,"-40.11",53.281
"19",19,"-42.814",54.126
"20",20,"-66.316",73.476
