"","X","tss","roc"
"1",1,"0.886154237288136",0.970827966101695
"2",35,"LQHP",3
"3",3,"-50.606",-50.371
"4",4,"-67.284",-67.217
"5",5,"-29.953",-27.999
"6",6,"-42.15",-41.577
"7",7,"-51.954",-51.617
"8",8,"-58.659",-58.625
"9",9,"-28.268",-27.089
"10",10,"-40.162",-39.892
"11",11,"-44.272",-43.902
"12",12,"-58.524",-58.389
"13",13,"-35.512",-33.356
"14",14,"-58.187",-58.053
"15",15,"-56.941",-56.806
"16",16,"-66.947",-66.779
"17",17,"-40.903",-40.566
"18",18,"-51.988",-51.819
"19",19,"-55.458",-55.425
"20",20,"-72.945",-72.877
