"","X","tss","roc"
"1",1,"0.580561538461538",0.873683653846154
"2",8,"LQ",1
"3",3,"-24.421",37.432
"4",4,"-28.582",41.036
"5",5,"-14.61",16.853
"6",6,"-15.179",23.198
"7",7,"-20.774",28.611
"8",81,"-25.213",50.517
"9",9,"-7.536",30.446
"10",10,"-11.678",40.697
"11",11,"-14.457",38.228
"12",12,"-21.432",59.988
"13",13,"-20.742",23.872
"14",14,"-29.679",26.47
"15",15,"-25.488",26.819
"16",16,"-32.692",43.354
"17",17,"-14.913",39.779
"18",18,"-22.661",48.561
"19",19,"-23.092",43.042
"20",20,"-29.859",58.447
