"","X","tss","roc"
"1",1,"0.95769696969697",0.996037878787879
"2",44,"LQ",4
"3",3,"-3.074",49.189
"4",4,"-14.518",30.828
"5",5,"-8.711",-4.611
"6",6,"-11.529",14.347
"7",7,"-11.956",3.843
"8",8,"-9.479",45.09
"9",9,"-6.832",-4.611
"10",10,"-12.383",-8.881
"11",11,"-8.113",-4.526
"12",12,"-13.664",11.614
"13",13,"-21.776",-10.418
"14",14,"-16.738",10.418
"15",15,"-11.187",3.074
"16",16,"-39.197",28.266
"17",17,"-8.54",0.939
"18",18,"-8.284",7.088
"19",19,"-11.956",4.099
"20",20,"-11.187",85.824
