"","X","tss","roc"
"1",1,"0.9383",0.986215217391304
"2",40,"LQH",3.5
"3",3,"-60.498",-35.614
"4",4,"-82.43",-42.987
"5",5,"-20.398",23.192
"6",6,"-26.524",30.378
"7",7,"-48.105",-2.468
"8",8,"-60.858",10.002
"9",9,"-22.161",0.886
"10",10,"-30.226",-4.312
"11",11,"-40.541",-15.742
"12",12,"-57.903",-23.896
"13",13,"-59.073",-43.471
"14",14,"-75.604",-47.295
"15",15,"-75.638",-56.199
"16",16,"-81.676",-53.646
"17",17,"-39.49",-1.077
"18",18,"-72.717",-34.393
"19",19,"-73.709",-36.645
"20",20,"-81.001",-25.155
